Tumor_Sample_Barcode	Tumor_type	SBS.Sig.max	Replication_Zone	Mutations_Mb_decile_zone	Mutations_Mb_decile_zone_histo	MSI
77bf9514-88da-473b-9a91-f669ef3cd343	Liver-HCC	AICDA_canonical	Early	139	139	MSS
77bf9514-88da-473b-9a91-f669ef3cd343	Liver-HCC	AICDA_canonical	Late	258	-258	MSS
77c022d3-2f29-49d3-a1df-cc2e9407fd7f	Eso-AdenoCA	AICDA_canonical	Early	186	186	MSS
77c022d3-2f29-49d3-a1df-cc2e9407fd7f	Eso-AdenoCA	AICDA_canonical	Late	295	-295	MSS
77c022d3-2f29-49d3-a1df-cc2e9407fd7f	Eso-AdenoCA	SBS2	Early	306	306	MSS
77c022d3-2f29-49d3-a1df-cc2e9407fd7f	Eso-AdenoCA	SBS2	Late	473	-473	MSS
78100212-65aa-4365-8b64-4b33f77732d5	Panc-AdenoCA	AICDA_canonical	Early	128	128	MSS
78100212-65aa-4365-8b64-4b33f77732d5	Panc-AdenoCA	AICDA_canonical	Late	272	-272	MSS
78103d9b-0b8a-431e-bb58-5c99fbea12e4	Panc-AdenoCA	AICDA_canonical	Early	581	581	MSI
78103d9b-0b8a-431e-bb58-5c99fbea12e4	Panc-AdenoCA	AICDA_canonical	Late	628	-628	MSI
783579bd-e29d-457c-8236-1a80b557600c	Prost-AdenoCA	AICDA_canonical	Early	66	66	MSS
783579bd-e29d-457c-8236-1a80b557600c	Prost-AdenoCA	AICDA_canonical	Late	116	-116	MSS
7866dfb2-46b3-42b4-905b-12f80593d6bd	Eso-AdenoCA	AICDA_canonical	Early	195	195	MSS
7866dfb2-46b3-42b4-905b-12f80593d6bd	Eso-AdenoCA	AICDA_canonical	Late	327	-327	MSS
78bc2608-c623-11e3-bf01-24c6515278c0	Biliary-AdenoCA	AICDA_canonical	Early	58	58	MSS
78bc2608-c623-11e3-bf01-24c6515278c0	Biliary-AdenoCA	AICDA_canonical	Late	94	-94	MSS
78bc4dfa-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	57	57	MSS
78bc4dfa-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	90	-90	MSS
78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8	Lymph-BNHL	AICDA_canonical	Early	91	91	MSS
78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8	Lymph-BNHL	AICDA_canonical	Late	120	-120	MSS
79353875-9d86-4063-a8ea-1d998acb1e81	Panc-Endocrine	AICDA_canonical	Early	62	62	MSS
79353875-9d86-4063-a8ea-1d998acb1e81	Panc-Endocrine	AICDA_canonical	Late	99	-99	MSS
79524d64-8f4a-4889-b345-33198808b9de	Lymph-CLL	AICDA_canonical	Early	51	51	MSS
79524d64-8f4a-4889-b345-33198808b9de	Lymph-CLL	AICDA_canonical	Late	62	-62	MSS
796a8782-6d7e-47c8-b322-fcfe1dd240c8	Biliary-AdenoCA	AICDA_canonical	Early	152	152	MSS
796a8782-6d7e-47c8-b322-fcfe1dd240c8	Biliary-AdenoCA	AICDA_canonical	Late	216	-216	MSS
7981bbf3-dceb-4d89-900c-555967e97921	Panc-AdenoCA	AICDA_canonical	Early	113	113	MSS
7981bbf3-dceb-4d89-900c-555967e97921	Panc-AdenoCA	AICDA_canonical	Late	182	-182	MSS
79914ce9-04d8-4b0d-9f16-2e528044966e	Prost-AdenoCA	AICDA_canonical	Early	67	67	MSS
79914ce9-04d8-4b0d-9f16-2e528044966e	Prost-AdenoCA	AICDA_canonical	Late	151	-151	MSS
79b23f34-c623-11e3-bf01-24c6515278c0	Biliary-AdenoCA	AICDA_canonical	Early	69	69	MSS
79b23f34-c623-11e3-bf01-24c6515278c0	Biliary-AdenoCA	AICDA_canonical	Late	95	-95	MSS
79e81ab3-5466-4324-9387-2de00d62315c	Lymph-BNHL	AICDA_canonical	Early	29	29	MSS
79e81ab3-5466-4324-9387-2de00d62315c	Lymph-BNHL	AICDA_canonical	Late	66	-66	MSS
79fa8423-2014-4536-a1f9-cb48aed3c45f	Kidney-RCC	AICDA_canonical	Early	107	107	MSS
79fa8423-2014-4536-a1f9-cb48aed3c45f	Kidney-RCC	AICDA_canonical	Late	140	-140	MSS
7a4f6014-f7a2-459b-bc43-df164e73cbba	Eso-AdenoCA	AICDA_canonical	Early	327	327	MSS
7a4f6014-f7a2-459b-bc43-df164e73cbba	Eso-AdenoCA	AICDA_canonical	Late	509	-509	MSS
7a6cb147-a576-446d-a605-fa846ea3d1ad	Liver-HCC	AICDA_canonical	Early	79	79	MSS
7a6cb147-a576-446d-a605-fa846ea3d1ad	Liver-HCC	AICDA_canonical	Late	112	-112	MSS
7a86abdc-d554-43bd-ad47-22d439c930ef	Prost-AdenoCA	AICDA_canonical	Early	12	12	MSS
7a86abdc-d554-43bd-ad47-22d439c930ef	Prost-AdenoCA	AICDA_canonical	Late	16	-16	MSS
7a95af21-ca7c-4596-9c83-66d11ca0c417	Prost-AdenoCA	AICDA_canonical	Early	59	59	MSS
7a95af21-ca7c-4596-9c83-66d11ca0c417	Prost-AdenoCA	AICDA_canonical	Late	104	-104	MSS
7ac3e543-3bc2-4a59-84fc-b5aa0def592c	CNS-PiloAstro	AICDA_canonical	Early	6	6	MSS
7ac3e543-3bc2-4a59-84fc-b5aa0def592c	CNS-PiloAstro	AICDA_canonical	Late	13	-13	MSS
7adcea71-1aed-450c-b0ff-b9d9820c6153	Eso-AdenoCA	AICDA_canonical	Early	315	315	MSS
7adcea71-1aed-450c-b0ff-b9d9820c6153	Eso-AdenoCA	AICDA_canonical	Late	532	-532	MSS
7adcea71-1aed-450c-b0ff-b9d9820c6153	Eso-AdenoCA	SBS13	Early	541	541	MSS
7adcea71-1aed-450c-b0ff-b9d9820c6153	Eso-AdenoCA	SBS13	Late	795	-795	MSS
7adcea71-1aed-450c-b0ff-b9d9820c6153	Eso-AdenoCA	SBS2	Early	492	492	MSS
7adcea71-1aed-450c-b0ff-b9d9820c6153	Eso-AdenoCA	SBS2	Late	860	-860	MSS
7ae3671f-bf98-4693-8f35-3b762c9121d4	Panc-Endocrine	AICDA_canonical	Early	41	41	MSS
7ae3671f-bf98-4693-8f35-3b762c9121d4	Panc-Endocrine	AICDA_canonical	Late	39	-39	MSS
7ae510f8-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	161	161	MSS
7ae510f8-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	237	-237	MSS
7ae872a6-c623-11e3-bf01-24c6515278c0	Biliary-AdenoCA	AICDA_canonical	Early	75	75	MSS
7ae872a6-c623-11e3-bf01-24c6515278c0	Biliary-AdenoCA	AICDA_canonical	Late	125	-125	MSS
7ae9b843-488f-459c-8c0d-c81dcae57f99	Prost-AdenoCA	AICDA_canonical	Early	168	168	MSS
7ae9b843-488f-459c-8c0d-c81dcae57f99	Prost-AdenoCA	AICDA_canonical	Late	188	-188	MSS
7b296706-b535-45a0-9a8e-4a34a8c33bb5	Lymph-CLL	AICDA_canonical	Early	33	33	MSS
7b296706-b535-45a0-9a8e-4a34a8c33bb5	Lymph-CLL	AICDA_canonical	Late	78	-78	MSS
7b318282-5df4-42bc-b1e0-0e4a66ba9204	Panc-AdenoCA	AICDA_canonical	Early	46	46	MSS
7b318282-5df4-42bc-b1e0-0e4a66ba9204	Panc-AdenoCA	AICDA_canonical	Late	82	-82	MSS
7b482f46-adcc-48ae-a4d6-17f4edd998dc	Stomach-AdenoCA	AICDA_canonical	Early	151	151	MSS
7b482f46-adcc-48ae-a4d6-17f4edd998dc	Stomach-AdenoCA	AICDA_canonical	Late	272	-272	MSS
7bd3d112-d411-4ea8-a9a9-bd965f0fc943	Kidney-RCC	AICDA_canonical	Early	94	94	MSS
7bd3d112-d411-4ea8-a9a9-bd965f0fc943	Kidney-RCC	AICDA_canonical	Late	84	-84	MSS
7bd4d5e2-69ee-4264-93e4-2ba01418c460	CNS-Medullo	AICDA_canonical	Early	37	37	MSS
7bd4d5e2-69ee-4264-93e4-2ba01418c460	CNS-Medullo	AICDA_canonical	Late	29	-29	MSS
7bdcb78a-c623-11e3-bf01-24c6515278c0	Biliary-AdenoCA	AICDA_canonical	Early	60	60	MSS
7bdcb78a-c623-11e3-bf01-24c6515278c0	Biliary-AdenoCA	AICDA_canonical	Late	88	-88	MSS
7c405ca0-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	185	185	MSS
7c405ca0-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	315	-315	MSS
7c43c006-d917-4915-b304-65995b6c0d46	Panc-AdenoCA	AICDA_canonical	Early	107	107	MSS
7c43c006-d917-4915-b304-65995b6c0d46	Panc-AdenoCA	AICDA_canonical	Late	158	-158	MSS
7c477f01-8000-49dc-a692-e47fc15e0b4f	Panc-Endocrine	AICDA_canonical	Early	30	30	MSS
7c477f01-8000-49dc-a692-e47fc15e0b4f	Panc-Endocrine	AICDA_canonical	Late	36	-36	MSS
7c5c2293-3f40-4ae3-8346-6a327b2abf4d	Eso-AdenoCA	AICDA_canonical	Early	527	527	MSS
7c5c2293-3f40-4ae3-8346-6a327b2abf4d	Eso-AdenoCA	AICDA_canonical	Late	950	-950	MSS
7cb71498-6ada-43c6-912b-bad4f93cf580	Panc-AdenoCA	AICDA_canonical	Early	314	314	MSS
7cb71498-6ada-43c6-912b-bad4f93cf580	Panc-AdenoCA	AICDA_canonical	Late	343	-343	MSS
7cb71498-6ada-43c6-912b-bad4f93cf580	Panc-AdenoCA	SBS13	Early	468	468	MSS
7cb71498-6ada-43c6-912b-bad4f93cf580	Panc-AdenoCA	SBS13	Late	436	-436	MSS
7ccb9a4d-6f48-41c2-a630-27fde8c67d60	Panc-AdenoCA	AICDA_canonical	Early	162	162	MSS
7ccb9a4d-6f48-41c2-a630-27fde8c67d60	Panc-AdenoCA	AICDA_canonical	Late	216	-216	MSS
7ccee959-1e87-4a39-b6b3-840ddcb94995	Panc-AdenoCA	AICDA_canonical	Early	225	225	MSS
7ccee959-1e87-4a39-b6b3-840ddcb94995	Panc-AdenoCA	AICDA_canonical	Late	220	-220	MSS
7cd7fe38-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	139	139	MSS
7cd7fe38-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	185	-185	MSS
7d04f401-3505-410c-8def-0348ecd8aae2	Panc-AdenoCA	AICDA_canonical	Early	125	125	MSS
7d04f401-3505-410c-8def-0348ecd8aae2	Panc-AdenoCA	AICDA_canonical	Late	174	-174	MSS
7d2da7ba-f57c-4083-9572-6fa98008083b	Eso-AdenoCA	AICDA_canonical	Early	338	338	MSS
7d2da7ba-f57c-4083-9572-6fa98008083b	Eso-AdenoCA	AICDA_canonical	Late	601	-601	MSS
7d38018a-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	213	213	MSS
7d38018a-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	346	-346	MSS
7d52a9e7-b5a9-4519-96fd-e8be42a7890c	Lymph-CLL	AICDA_canonical	Early	30	30	MSS
7d52a9e7-b5a9-4519-96fd-e8be42a7890c	Lymph-CLL	AICDA_canonical	Late	45	-45	MSS
7d6fb1a7-7742-4b8c-9903-abff706240b5	Prost-AdenoCA	AICDA_canonical	Early	94	94	MSS
7d6fb1a7-7742-4b8c-9903-abff706240b5	Prost-AdenoCA	AICDA_canonical	Late	144	-144	MSS
7d7fff91-3f69-4123-b514-140ed3d9cd66	Panc-AdenoCA	AICDA_canonical	Early	53	53	MSS
7d7fff91-3f69-4123-b514-140ed3d9cd66	Panc-AdenoCA	AICDA_canonical	Late	69	-69	MSS
7dd2dc62-0eb4-4d45-86f1-e9e9377181ca	Prost-AdenoCA	AICDA_canonical	Early	109	109	MSS
7dd2dc62-0eb4-4d45-86f1-e9e9377181ca	Prost-AdenoCA	AICDA_canonical	Late	116	-116	MSS
7dddd413-d2c6-4f75-bbf6-3b202877546e	CNS-Medullo	AICDA_canonical	Early	6	6	MSS
7dddd413-d2c6-4f75-bbf6-3b202877546e	CNS-Medullo	AICDA_canonical	Late	7	-7	MSS
7df3a542-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	198	198	MSS
7df3a542-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	263	-263	MSS
7e036d40-b669-4929-a1e2-c4736e01a473	Stomach-AdenoCA	AICDA_canonical	Early	225	225	MSS
7e036d40-b669-4929-a1e2-c4736e01a473	Stomach-AdenoCA	AICDA_canonical	Late	421	-421	MSS
7e10e325-16d2-42df-b957-df4d3a9477d0	Prost-AdenoCA	AICDA_canonical	Early	75	75	MSS
7e10e325-16d2-42df-b957-df4d3a9477d0	Prost-AdenoCA	AICDA_canonical	Late	129	-129	MSS
7e4d570e-f26b-41fb-84c5-2a6f7d668bb5	Prost-AdenoCA	AICDA_canonical	Early	132	132	MSS
7e4d570e-f26b-41fb-84c5-2a6f7d668bb5	Prost-AdenoCA	AICDA_canonical	Late	110	-110	MSS
7eac4710-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	228	228	MSS
7eac4710-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	375	-375	MSS
7eb0ee38-fbe2-49ea-ba63-aa13825eca6e	Liver-HCC	AICDA_canonical	Early	146	146	MSS
7eb0ee38-fbe2-49ea-ba63-aa13825eca6e	Liver-HCC	AICDA_canonical	Late	223	-223	MSS
7eb0f792-858f-45d1-a908-125b02ea1506	Stomach-AdenoCA	AICDA_canonical	Early	206	206	MSS
7eb0f792-858f-45d1-a908-125b02ea1506	Stomach-AdenoCA	AICDA_canonical	Late	380	-380	MSS
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b	Panc-AdenoCA	AICDA_canonical	Early	81	81	MSS
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b	Panc-AdenoCA	AICDA_canonical	Late	131	-131	MSS
7f22b0f7-4040-4c84-939e-894c3050ef5d	CNS-Medullo	AICDA_canonical	Early	39	39	MSS
7f22b0f7-4040-4c84-939e-894c3050ef5d	CNS-Medullo	AICDA_canonical	Late	23	-23	MSS
7f42e118-aab6-438a-9e84-e7451fe12d7e	Panc-AdenoCA	AICDA_canonical	Early	111	111	MSS
7f42e118-aab6-438a-9e84-e7451fe12d7e	Panc-AdenoCA	AICDA_canonical	Late	168	-168	MSS
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2	Panc-AdenoCA	AICDA_canonical	Early	82	82	MSS
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2	Panc-AdenoCA	AICDA_canonical	Late	113	-113	MSS
7f795952-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	194	194	MSS
7f795952-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	282	-282	MSS
7f7e007e-4b06-4328-b116-6dcdb2ad8181	Lymph-CLL	AICDA_canonical	Early	51	51	MSS
7f7e007e-4b06-4328-b116-6dcdb2ad8181	Lymph-CLL	AICDA_canonical	Late	80	-80	MSS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa	CNS-PiloAstro	AICDA_canonical	Early	1	1	MSS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa	CNS-PiloAstro	AICDA_canonical	Late	7	-7	MSS
7f94d650-41b9-4664-bcde-dc8533e4602d	Eso-AdenoCA	AICDA_canonical	Early	338	338	MSS
7f94d650-41b9-4664-bcde-dc8533e4602d	Eso-AdenoCA	AICDA_canonical	Late	529	-529	MSS
7fba5aac-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	139	139	MSS
7fba5aac-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	215	-215	MSS
7fcd8af9-4d73-4c97-95cc-b30b09f21bb2	Panc-AdenoCA	AICDA_canonical	Early	94	94	MSS
7fcd8af9-4d73-4c97-95cc-b30b09f21bb2	Panc-AdenoCA	AICDA_canonical	Late	145	-145	MSS
7fcd8af9-4d73-4c97-95cc-b30b09f21bb2	Panc-AdenoCA	SBS2	Early	119	119	MSS
7fcd8af9-4d73-4c97-95cc-b30b09f21bb2	Panc-AdenoCA	SBS2	Late	243	-243	MSS
7fdd07a4-4a27-40c3-af92-a0074e6391f5	Ovary-AdenoCA	AICDA_canonical	Early	95	95	MSS
7fdd07a4-4a27-40c3-af92-a0074e6391f5	Ovary-AdenoCA	AICDA_canonical	Late	142	-142	MSS
7fe96e71-436d-49d4-9e47-e104e1203568	Prost-AdenoCA	AICDA_canonical	Early	60	60	MSS
7fe96e71-436d-49d4-9e47-e104e1203568	Prost-AdenoCA	AICDA_canonical	Late	73	-73	MSS
8044a282-bc2c-47c6-8a85-53c3b5eeb08f	Prost-AdenoCA	AICDA_canonical	Early	41	41	MSS
8044a282-bc2c-47c6-8a85-53c3b5eeb08f	Prost-AdenoCA	AICDA_canonical	Late	59	-59	MSS
80ab6c08-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	45	45	MSS
80ab6c08-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	49	-49	MSS
80ebcecc-4a7a-40dd-914c-f0648a58095f	Liver-HCC	AICDA_canonical	Early	101	101	MSS
80ebcecc-4a7a-40dd-914c-f0648a58095f	Liver-HCC	AICDA_canonical	Late	143	-143	MSS
819b4304-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	312	312	MSS
819b4304-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	417	-417	MSS
81b4dd02-34ec-4ddc-8818-ed888a60ad88	Lymph-BNHL	AICDA_canonical	Early	69	69	MSS
81b4dd02-34ec-4ddc-8818-ed888a60ad88	Lymph-BNHL	AICDA_canonical	Late	123	-123	MSS
81bc7f0c-865d-4801-a935-2ab04170df53	Panc-AdenoCA	AICDA_canonical	Early	310	310	MSS
81bc7f0c-865d-4801-a935-2ab04170df53	Panc-AdenoCA	AICDA_canonical	Late	287	-287	MSS
81c7a8c1-8a6a-4e78-a72c-f7c021c67ff7	Stomach-AdenoCA	AICDA_canonical	Early	54	54	MSS
81c7a8c1-8a6a-4e78-a72c-f7c021c67ff7	Stomach-AdenoCA	AICDA_canonical	Late	102	-102	MSS
81cc0f39-6677-4f2e-9a75-d30152b188f3	Lymph-BNHL	AICDA_canonical	Early	184	184	MSS
81cc0f39-6677-4f2e-9a75-d30152b188f3	Lymph-BNHL	AICDA_canonical	Late	260	-260	MSS
8282283d-247a-431d-9421-0fcc52f0a897	Panc-AdenoCA	AICDA_canonical	Early	424	424	MSS
8282283d-247a-431d-9421-0fcc52f0a897	Panc-AdenoCA	AICDA_canonical	Late	423	-423	MSS
8282283d-247a-431d-9421-0fcc52f0a897	Panc-AdenoCA	SBS13	Early	1202	1202	MSS
8282283d-247a-431d-9421-0fcc52f0a897	Panc-AdenoCA	SBS13	Late	1004	-1004	MSS
8282283d-247a-431d-9421-0fcc52f0a897	Panc-AdenoCA	SBS2	Early	648	648	MSS
8282283d-247a-431d-9421-0fcc52f0a897	Panc-AdenoCA	SBS2	Late	558	-558	MSS
82aefe8e-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	136	136	MSS
82aefe8e-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	237	-237	MSS
82b8cda8-fbff-455e-b0db-7ff6528bd6c8	Lymph-BNHL	AICDA_canonical	Early	105	105	MSS
82b8cda8-fbff-455e-b0db-7ff6528bd6c8	Lymph-BNHL	AICDA_canonical	Late	176	-176	MSS
836ec5a5-e385-4236-83e7-2641ee35db7f	Prost-AdenoCA	AICDA_canonical	Early	63	63	MSS
836ec5a5-e385-4236-83e7-2641ee35db7f	Prost-AdenoCA	AICDA_canonical	Late	110	-110	MSS
83d57c5c-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	115	115	MSS
83d57c5c-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	210	-210	MSS
8404ef5b-7a64-47fe-98f9-3f63619d2d99	CNS-Medullo	AICDA_canonical	Early	28	28	MSS
8404ef5b-7a64-47fe-98f9-3f63619d2d99	CNS-Medullo	AICDA_canonical	Late	23	-23	MSS
8454fe53-869d-41c8-b0c8-a7929d00eec3	Panc-AdenoCA	AICDA_canonical	Early	165	165	MSS
8454fe53-869d-41c8-b0c8-a7929d00eec3	Panc-AdenoCA	AICDA_canonical	Late	182	-182	MSS
84a6ea88-eeb8-4060-a90c-e4abac013ad4	Panc-AdenoCA	AICDA_canonical	Early	204	204	MSS
84a6ea88-eeb8-4060-a90c-e4abac013ad4	Panc-AdenoCA	AICDA_canonical	Late	257	-257	MSS
84aa2983-714b-49fd-af93-f18ed4d6a6cb	Prost-AdenoCA	AICDA_canonical	Early	54	54	MSS
84aa2983-714b-49fd-af93-f18ed4d6a6cb	Prost-AdenoCA	AICDA_canonical	Late	77	-77	MSS
84ae4dd8-f661-46aa-9892-69742e2f3542	Prost-AdenoCA	AICDA_canonical	Early	67	67	MSS
84ae4dd8-f661-46aa-9892-69742e2f3542	Prost-AdenoCA	AICDA_canonical	Late	89	-89	MSS
850389d4-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	265	265	MSS
850389d4-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	402	-402	MSS
85422a8e-2599-4dab-a257-150e380ecba8	Kidney-RCC	AICDA_canonical	Early	61	61	MSS
85422a8e-2599-4dab-a257-150e380ecba8	Kidney-RCC	AICDA_canonical	Late	59	-59	MSS
857a8354-9589-424e-98f4-98b9bfd6dcb0	Panc-Endocrine	AICDA_canonical	Early	39	39	MSS
857a8354-9589-424e-98f4-98b9bfd6dcb0	Panc-Endocrine	AICDA_canonical	Late	43	-43	MSS
858631eb-4e91-4aad-809c-c3948519313d	Lymph-BNHL	AICDA_canonical	Early	314	314	MSS
858631eb-4e91-4aad-809c-c3948519313d	Lymph-BNHL	AICDA_canonical	Late	508	-508	MSS
8659a35e-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	195	195	MSS
8659a35e-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	278	-278	MSS
866ecfe7-caa6-4565-9418-6b9d6c8a3b43	Lymph-BNHL	AICDA_canonical	Early	93	93	MSS
866ecfe7-caa6-4565-9418-6b9d6c8a3b43	Lymph-BNHL	AICDA_canonical	Late	154	-154	MSS
86874a67-aa86-45f1-be32-3b2722ebedec	Prost-AdenoCA	AICDA_canonical	Early	79	79	MSS
86874a67-aa86-45f1-be32-3b2722ebedec	Prost-AdenoCA	AICDA_canonical	Late	103	-103	MSS
8689b53c-8883-479c-85f6-d13b86272b5d	Prost-AdenoCA	AICDA_canonical	Early	60	60	MSS
8689b53c-8883-479c-85f6-d13b86272b5d	Prost-AdenoCA	AICDA_canonical	Late	104	-104	MSS
868c95ad-45df-4f8e-9553-b7c2c5679deb	CNS-Medullo	AICDA_canonical	Early	59	59	MSS
868c95ad-45df-4f8e-9553-b7c2c5679deb	CNS-Medullo	AICDA_canonical	Late	73	-73	MSS
86ae34f9-e16a-4593-8e55-b1296782bc1f	CNS-Medullo	AICDA_canonical	Early	78	78	MSS
86ae34f9-e16a-4593-8e55-b1296782bc1f	CNS-Medullo	AICDA_canonical	Late	93	-93	MSS
86cbb7ad-b22b-414f-a122-77d38c77207d	CNS-PiloAstro	AICDA_canonical	Early	2	2	MSS
86cbb7ad-b22b-414f-a122-77d38c77207d	CNS-PiloAstro	AICDA_canonical	Late	4	-4	MSS
86f23897-dba0-4e89-8381-d174eaa6fcc1	Ovary-AdenoCA	AICDA_canonical	Early	253	253	MSS
86f23897-dba0-4e89-8381-d174eaa6fcc1	Ovary-AdenoCA	AICDA_canonical	Late	288	-288	MSS
86f23897-dba0-4e89-8381-d174eaa6fcc1	Ovary-AdenoCA	SBS13	Early	400	400	MSS
86f23897-dba0-4e89-8381-d174eaa6fcc1	Ovary-AdenoCA	SBS13	Late	440	-440	MSS
870e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee	Lymph-CLL	AICDA_canonical	Early	39	39	MSS
870e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee	Lymph-CLL	AICDA_canonical	Late	72	-72	MSS
873ed251-fa44-465f-99e0-c90a42ea13d9	Lymph-CLL	AICDA_canonical	Early	29	29	MSS
873ed251-fa44-465f-99e0-c90a42ea13d9	Lymph-CLL	AICDA_canonical	Late	41	-41	MSS
874f64e9-8a0d-4f88-92c4-7e831842b1d1	Lymph-BNHL	AICDA_canonical	Early	35	35	MSS
874f64e9-8a0d-4f88-92c4-7e831842b1d1	Lymph-BNHL	AICDA_canonical	Late	79	-79	MSS
87671312-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	205	205	MSS
87671312-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	280	-280	MSS
87e0b332-60f3-4d59-8c4e-691a820c9ee1	Kidney-RCC	AICDA_canonical	Early	190	190	MSS
87e0b332-60f3-4d59-8c4e-691a820c9ee1	Kidney-RCC	AICDA_canonical	Late	236	-236	MSS
880e6970-0131-4966-b13e-8614d33f0df7	CNS-Medullo	AICDA_canonical	Early	16	16	MSS
880e6970-0131-4966-b13e-8614d33f0df7	CNS-Medullo	AICDA_canonical	Late	17	-17	MSS
8867bdef-3a8d-433e-b10f-d752e2cbb022	Stomach-AdenoCA	AICDA_canonical	Early	220	220	MSS
8867bdef-3a8d-433e-b10f-d752e2cbb022	Stomach-AdenoCA	AICDA_canonical	Late	397	-397	MSS
887616c5-06a7-4e83-948c-3546202349fb	Prost-AdenoCA	AICDA_canonical	Early	65	65	MSS
887616c5-06a7-4e83-948c-3546202349fb	Prost-AdenoCA	AICDA_canonical	Late	93	-93	MSS
8888e808-594b-4c76-b2e4-62aa56736f7c	Ovary-AdenoCA	AICDA_canonical	Early	375	375	MSS
8888e808-594b-4c76-b2e4-62aa56736f7c	Ovary-AdenoCA	AICDA_canonical	Late	349	-349	MSS
889fb525-5055-4408-a12e-17f1225c9d29	CNS-Medullo	AICDA_canonical	Early	21	21	MSS
889fb525-5055-4408-a12e-17f1225c9d29	CNS-Medullo	AICDA_canonical	Late	21	-21	MSS
88bc38ba-ad1d-431e-a67e-0a5a23678386	Panc-AdenoCA	AICDA_canonical	Early	51	51	MSS
88bc38ba-ad1d-431e-a67e-0a5a23678386	Panc-AdenoCA	AICDA_canonical	Late	111	-111	MSS
88d5a8b2-daba-45ce-90bf-480fac85bf1d	Panc-AdenoCA	AICDA_canonical	Early	118	118	MSS
88d5a8b2-daba-45ce-90bf-480fac85bf1d	Panc-AdenoCA	AICDA_canonical	Late	184	-184	MSS
88d82a42-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	150	150	MSS
88d82a42-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	210	-210	MSS
890e840c-1d1d-4874-a8eb-f9d9a2b50a1c	Lymph-BNHL	AICDA_canonical	Early	228	228	MSS
890e840c-1d1d-4874-a8eb-f9d9a2b50a1c	Lymph-BNHL	AICDA_canonical	Late	418	-418	MSS
89195d56-1ef2-41df-b200-9f18e38f574a	Panc-AdenoCA	AICDA_canonical	Early	127	127	MSS
89195d56-1ef2-41df-b200-9f18e38f574a	Panc-AdenoCA	AICDA_canonical	Late	195	-195	MSS
89195d56-1ef2-41df-b200-9f18e38f574a	Panc-AdenoCA	SBS2	Early	203	203	MSS
